Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Taylor,Senior Year,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-19 03:42:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3368,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15336,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":19344,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":23326,""mediaOffsetMs"":20000},{""eventType"":""playing"",""sessionOffsetMs"":25342,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":27326,""mediaOffsetMs"":24000},{""eventType"":""playing"",""sessionOffsetMs"":31335,""mediaOffsetMs"":28000},{""eventType"":""playing"",""sessionOffsetMs"":33351,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":35331,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":39329,""mediaOffsetMs"":36000},{""eventType"":""playing"",""sessionOffsetMs"":41345,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":49345,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":71261,""mediaOffsetMs"":67791},{""eventType"":""playing"",""sessionOffsetMs"":122348,""mediaOffsetMs"":67791},{""eventType"":""paused"",""sessionOffsetMs"":181869,""mediaOffsetMs"":127250},{""eventType"":""playing"",""sessionOffsetMs"":322005,""mediaOffsetMs"":127250},{""eventType"":""paused"",""sessionOffsetMs"":342112,""mediaOffsetMs"":147541},{""eventType"":""playing"",""sessionOffsetMs"":430385,""mediaOffsetMs"":147541},{""eventType"":""stopped"",""sessionOffsetMs"":1727864,""mediaOffsetMs"":1445020}]"
Taylor,Inciting Incident Clip: Senior Year,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-19 03:41:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2772,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":58152,""mediaOffsetMs"":55291},{""eventType"":""stopped"",""sessionOffsetMs"":58574,""mediaOffsetMs"":55376}]"
Taylor,Trailer: Sasha,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-19 03:41:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3173,""mediaOffsetMs"":0}]"
Taylor,Season 1 Main Character Intro Clip: The Lincoln Lawyer,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-19 03:41:42,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1641,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2810,""mediaOffsetMs"":1042},{""eventType"":""stopped"",""sessionOffsetMs"":4592,""mediaOffsetMs"":891}]"
Taylor,Season 3 Villain / Antagonist Clip: Who Killed Sara?,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-19 03:41:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3339,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6804,""mediaOffsetMs"":3294},{""eventType"":""stopped"",""sessionOffsetMs"":8321,""mediaOffsetMs"":3453}]"
Taylor,"Chambers: Season 1: ""Into the Void""",DefaultWidevineAndroidPhone,2022-05-15 04:35:07,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":869,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":14266,""mediaOffsetMs"":14014},{""eventType"":""playing"",""sessionOffsetMs"":16174,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":18171,""mediaOffsetMs"":18018},{""eventType"":""playing"",""sessionOffsetMs"":20192,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":22173,""mediaOffsetMs"":22022},{""eventType"":""playing"",""sessionOffsetMs"":24199,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":41390,""mediaOffsetMs"":41215},{""eventType"":""playing"",""sessionOffsetMs"":75438,""mediaOffsetMs"":75263},{""eventType"":""paused"",""sessionOffsetMs"":1225221,""mediaOffsetMs"":1223936},{""eventType"":""reposition"",""sessionOffsetMs"":1235792,""mediaOffsetMs"":1223491},{""eventType"":""playing"",""sessionOffsetMs"":1236120,""mediaOffsetMs"":1223222},{""eventType"":""paused"",""sessionOffsetMs"":1237945,""mediaOffsetMs"":1223695},{""eventType"":""playing"",""sessionOffsetMs"":1239272,""mediaOffsetMs"":1223700},{""eventType"":""paused"",""sessionOffsetMs"":2007012,""mediaOffsetMs"":1991393},{""eventType"":""stopped"",""sessionOffsetMs"":2907674,""mediaOffsetMs"":1991402}]"
Taylor,"The Ultimatum: Marry or Move On: Season 1: ""The Changeover""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-13 05:47:06,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":3278,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":15287,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":19271,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":23431,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":27414,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":31416,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":35457,""mediaOffsetMs"":36036},{""eventType"":""paused"",""sessionOffsetMs"":51821,""mediaOffsetMs"":51634}]"
Taylor,"The Ultimatum: Marry or Move On: Season 1: ""Pushing Boundaries""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-13 05:05:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":3376,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":15366,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":19249,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":23250,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":27274,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":31392,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":35458,""mediaOffsetMs"":36036},{""eventType"":""playing"",""sessionOffsetMs"":39418,""mediaOffsetMs"":40040},{""eventType"":""playing"",""sessionOffsetMs"":43418,""mediaOffsetMs"":44044},{""eventType"":""playing"",""sessionOffsetMs"":1392813,""mediaOffsetMs"":1393392},{""eventType"":""playing"",""sessionOffsetMs"":1408797,""mediaOffsetMs"":1409408},{""eventType"":""playing"",""sessionOffsetMs"":1412798,""mediaOffsetMs"":1413412},{""eventType"":""playing"",""sessionOffsetMs"":1745101,""mediaOffsetMs"":1745744},{""eventType"":""playing"",""sessionOffsetMs"":1761126,""mediaOffsetMs"":1761760},{""eventType"":""paused"",""sessionOffsetMs"":2524215,""mediaOffsetMs"":2524522},{""eventType"":""stopped"",""sessionOffsetMs"":2524638,""mediaOffsetMs"":2524855}]"
Taylor,"The Ultimatum: Marry or Move On: Season 1: ""Girls & Guys Night Out""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-13 04:03:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3668,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":15650,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":19650,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":23676,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":27760,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":31802,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":35843,""mediaOffsetMs"":32032},{""eventType"":""playing"",""sessionOffsetMs"":39826,""mediaOffsetMs"":36036},{""eventType"":""paused"",""sessionOffsetMs"":121140,""mediaOffsetMs"":117367},{""eventType"":""playing"",""sessionOffsetMs"":445427,""mediaOffsetMs"":117367},{""eventType"":""playing"",""sessionOffsetMs"":568313,""mediaOffsetMs"":240240},{""eventType"":""playing"",""sessionOffsetMs"":584297,""mediaOffsetMs"":256256},{""eventType"":""playing"",""sessionOffsetMs"":588321,""mediaOffsetMs"":260260},{""eventType"":""playing"",""sessionOffsetMs"":960673,""mediaOffsetMs"":632632},{""eventType"":""playing"",""sessionOffsetMs"":976725,""mediaOffsetMs"":648648},{""eventType"":""playing"",""sessionOffsetMs"":1072848,""mediaOffsetMs"":744744},{""eventType"":""playing"",""sessionOffsetMs"":1088876,""mediaOffsetMs"":760760},{""eventType"":""playing"",""sessionOffsetMs"":1104859,""mediaOffsetMs"":776776},{""eventType"":""playing"",""sessionOffsetMs"":1120869,""mediaOffsetMs"":792792},{""eventType"":""playing"",""sessionOffsetMs"":1196921,""mediaOffsetMs"":868868},{""eventType"":""playing"",""sessionOffsetMs"":1212953,""mediaOffsetMs"":884884},{""eventType"":""playing"",""sessionOffsetMs"":1321067,""mediaOffsetMs"":992992},{""eventType"":""playing"",""sessionOffsetMs"":1337121,""mediaOffsetMs"":1009008},{""eventType"":""playing"",""sessionOffsetMs"":1409291,""mediaOffsetMs"":1081080},{""eventType"":""playing"",""sessionOffsetMs"":1425144,""mediaOffsetMs"":1097096},{""eventType"":""playing"",""sessionOffsetMs"":1745474,""mediaOffsetMs"":1417416},{""eventType"":""playing"",""sessionOffsetMs"":1761501,""mediaOffsetMs"":1433432},{""eventType"":""playing"",""sessionOffsetMs"":2370092,""mediaOffsetMs"":2042040},{""eventType"":""playing"",""sessionOffsetMs"":2386120,""mediaOffsetMs"":2058056},{""eventType"":""playing"",""sessionOffsetMs"":3511266,""mediaOffsetMs"":3183180},{""eventType"":""playing"",""sessionOffsetMs"":3527262,""mediaOffsetMs"":3199196},{""eventType"":""paused"",""sessionOffsetMs"":3693144,""mediaOffsetMs"":3364944},{""eventType"":""stopped"",""sessionOffsetMs"":3693687,""mediaOffsetMs"":3365079}]"
Taylor,"The Ultimatum: Marry or Move On: Season 1: ""New Bed, New Partner""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 05:10:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":3283,""mediaOffsetMs"":5000},{""eventType"":""playing"",""sessionOffsetMs"":15427,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":19429,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":23429,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":1881327,""mediaOffsetMs"":1881880},{""eventType"":""playing"",""sessionOffsetMs"":1905374,""mediaOffsetMs"":1905904},{""eventType"":""playing"",""sessionOffsetMs"":1921318,""mediaOffsetMs"":1921920},{""eventType"":""playing"",""sessionOffsetMs"":1925318,""mediaOffsetMs"":1925924},{""eventType"":""paused"",""sessionOffsetMs"":2361489,""mediaOffsetMs"":2361525}]"
Taylor,"The Ultimatum: Marry or Move On: Season 1: ""The Choice""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:57:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2644000},{""eventType"":""playing"",""sessionOffsetMs"":3894,""mediaOffsetMs"":2644000},{""eventType"":""playing"",""sessionOffsetMs"":15959,""mediaOffsetMs"":2654652},{""eventType"":""playing"",""sessionOffsetMs"":19843,""mediaOffsetMs"":2658656},{""eventType"":""playing"",""sessionOffsetMs"":23842,""mediaOffsetMs"":2662660},{""eventType"":""playing"",""sessionOffsetMs"":27825,""mediaOffsetMs"":2666664},{""eventType"":""playing"",""sessionOffsetMs"":31950,""mediaOffsetMs"":2670668},{""eventType"":""playing"",""sessionOffsetMs"":36034,""mediaOffsetMs"":2674672},{""eventType"":""playing"",""sessionOffsetMs"":39974,""mediaOffsetMs"":2678676},{""eventType"":""playing"",""sessionOffsetMs"":44018,""mediaOffsetMs"":2682680},{""eventType"":""paused"",""sessionOffsetMs"":761318,""mediaOffsetMs"":3399813},{""eventType"":""stopped"",""sessionOffsetMs"":761865,""mediaOffsetMs"":3400019}]"
Taylor,Season 1 High Context Clip: The Ultimatum: Marry or Move On,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:57:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2705,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9917,""mediaOffsetMs"":6840},{""eventType"":""stopped"",""sessionOffsetMs"":11283,""mediaOffsetMs"":7250}]"
Taylor,Can You Keep a Secret?_hook_02_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:57:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1777,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2086,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":3904,""mediaOffsetMs"":267}]"
Taylor,Season 1 Trailer: Welcome to Eden,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":1902,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":14010,""mediaOffsetMs"":12000},{""eventType"":""playing"",""sessionOffsetMs"":18020,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":22026,""mediaOffsetMs"":20000},{""eventType"":""paused"",""sessionOffsetMs"":35723,""mediaOffsetMs"":33160},{""eventType"":""stopped"",""sessionOffsetMs"":37236,""mediaOffsetMs"":33703}]"
Taylor,U.S. Marshals_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1888,""mediaOffsetMs"":0}]"
Taylor,Season 1 Trailer: The Marked Heart,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2697,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2820,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":4820,""mediaOffsetMs"":102}]"
Taylor,Season 4 Part 1 Genre Specific Moment Clip: Ozark,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1830,""mediaOffsetMs"":0}]"
Taylor,Trailer: Our Father,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:40,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":1015,""mediaOffsetMs"":20}]"
Taylor,Tales of the City: Limited Series (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3139,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3287,""mediaOffsetMs"":208},{""eventType"":""stopped"",""sessionOffsetMs"":4797,""mediaOffsetMs"":289}]"
Taylor,Trailer: Our Father,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":763,""mediaOffsetMs"":0}]"
Taylor,Madam Secretary: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2019,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2168,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":3559,""mediaOffsetMs"":265}]"
Taylor,Season 4 Part 1 Genre Specific Moment Clip: Ozark,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2193,""mediaOffsetMs"":0}]"
Taylor,"The Marked Heart: Season 1: ""Happiness Isn’t Forever""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:56:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6039,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":14514,""mediaOffsetMs"":8008},{""eventType"":""stopped"",""sessionOffsetMs"":18482,""mediaOffsetMs"":6915}]"
Taylor,Season 1 Trailer: The Marked Heart,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:55:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3051,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":18436,""mediaOffsetMs"":15223},{""eventType"":""stopped"",""sessionOffsetMs"":20133,""mediaOffsetMs"":15364}]"
Taylor,Season 4 Part 1 Genre Specific Moment Clip: Ozark,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:54:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2084,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":74916,""mediaOffsetMs"":71821}]"
Taylor,Trailer: Our Father,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-12 04:52:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3263,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":111075,""mediaOffsetMs"":106898}]"
Taylor,Season 4 Part 2 Moment of High Emotion Clip: Ozark,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-05 04:43:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2261,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":14234,""mediaOffsetMs"":12012},{""eventType"":""playing"",""sessionOffsetMs"":18242,""mediaOffsetMs"":16016},{""eventType"":""playing"",""sessionOffsetMs"":22241,""mediaOffsetMs"":20020},{""eventType"":""playing"",""sessionOffsetMs"":26242,""mediaOffsetMs"":24024},{""eventType"":""playing"",""sessionOffsetMs"":30254,""mediaOffsetMs"":28028},{""eventType"":""playing"",""sessionOffsetMs"":34250,""mediaOffsetMs"":32032},{""eventType"":""stopped"",""sessionOffsetMs"":60681,""mediaOffsetMs"":57766}]"
Taylor,Bunk'd: Season 3_hook_primary_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-05 04:43:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":749,""mediaOffsetMs"":0}]"
